,product_id
9890,5823967
9891,5882760
9892,5811690
9893,5839070
9894,5829701
9895,5560986
9896,5894348
9897,5811666
9898,5908751
9899,5853236
9900,5823664
9901,5826987
9902,5683949
9903,8082
9904,5853244
9905,5857010
9906,5862124
9907,5854477
9908,5866411
9909,5822311
9910,5820083
9911,5882755
9912,5882761
9913,5809828
9914,5835097
9915,5809819
9916,5605908
9917,5888525
9918,5809820
9919,5858900
9920,5864035
9921,5780716
9922,5755452
9923,5848809
9924,5565076
9925,5800351
9926,5802431
9927,5896460
9928,5857106
9929,5825534
9930,5780748
9931,5567918
9932,5724614
9933,5857103
9934,5875333
9935,5726198
9936,5897986
9937,5870172
9938,5866410
9939,5857260
9940,5900270
9941,5843084
9942,5900274
9943,5767920
9944,33956
9945,5726191
9946,5854831
9947,5716845
9948,5863527
9949,5809818
9950,5837388
9951,5830315
9952,5902109
9953,5685884
9954,5823602
9955,5685885
9956,5891033
9957,4102
9958,5772305
9959,5695574
9960,5808328
9961,5843838
9962,5651965
9963,5695575
9964,5863517
9965,5859299
9966,5695571
9967,5729111
9968,5863516
9969,5863515
9970,5805116
9971,5837626
9972,5733054
9973,5863513
9974,5817866
9975,5667099
9976,5904268
9977,5809890
9978,5896464
9979,5900323
9980,5835171
9981,5907879
9982,5814054
9983,5823598
9984,5698850
9985,31612
9986,5809816
9987,5755594
9988,5755595
9989,5823526
9990,34847
9991,5822283
9992,5905188
9993,5905197
9994,5875755
9995,5870701
9996,5557424
9997,5870698
9998,5870699
9999,5870700
10000,5760338
10001,5870696
10002,5870697
10003,5870411
10004,5808319
10005,5835387
10006,5870412
10007,5870409
10008,5870413
10009,5678044
10010,5870408
10011,5678043
10012,5870410
10013,31610
10014,5899424
10015,5802435
10016,5809885
10017,5900354
10018,5791781
10019,5814714
10020,5864653
10021,5678037
10022,5759173
10023,5851606
10024,5844340
10025,5774880
10026,5796743
10027,5774874
10028,5801779
10029,5801774
10030,5820786
10031,5900279
10032,5848052
10033,5905189
10034,5759913
10035,5831513
10036,5902020
10037,5902959
10038,5844267
10039,5881465
10040,5764742
10041,5686097
10042,5750283
10043,5651953
10044,5686099
10045,5904804
10046,5854820
10047,5904803
10048,5783951
10049,5899258
10050,5750285
10051,5904800
10052,5843552
10053,5904795
10054,5904797
10055,5904790
10056,5844159
10057,5904769
10058,5777029
10059,5823524
10060,5599242
10061,5844245
10062,5783583
10063,5843550
10064,5881663
10065,5812780
10066,5884370
10067,5891030
10068,5770052
10069,5899357
10070,5783573
10071,5760800
10072,5777444
10073,5708979
10074,5843551
10075,5847171
10076,5550084
10077,5885587
10078,5896315
10079,5907069
10080,5779811
10081,5770039
10082,5889622
10083,5866577
10084,5775875
10085,5783352
10086,5770035
10087,5820780
10088,5904765
10089,5904750
10090,5904749
10091,36553
10092,5896607
10093,5783565
10094,5770034
10095,5737880
10096,5851643
10097,5904735
10098,5904727
10099,5770028
10100,5836498
10101,5811693
10102,5776884
10103,5823906
10104,5867952
10105,5654959
10106,5714066
10107,31597
10108,5903483
10109,5811705
10110,5529100
10111,5883087
10112,5776885
10113,5824186
10114,5879278
10115,5809614
10116,5697336
10117,5845203
10118,5837107
10119,5648255
10120,5740519
10121,5809316
10122,5881905
10123,5858226
10124,5865812
10125,5787010
10126,5706334
10127,5887760
10128,5841723
10129,5838504
10130,5808320
10131,5834925
10132,5844319
10133,5740518
10134,5844282
10135,5714908
10136,5714901
10137,5904722
10138,5904717
10139,5904721
10140,5877530
10141,5904724
10142,5904723
10143,31611
10144,5904719
10145,5904715
10146,5744994
10147,5904712
10148,5868458
10149,5904710
10150,5904711
10151,5904714
10152,5904713
10153,5904705
10154,5904706
10155,5904702
10156,5904697
10157,5844344
10158,5888090
10159,5904701
10160,5904699
10161,5904695
10162,5904696
10163,5904694
10164,5904689
10165,5889626
10166,31594
10167,5904691
10168,5904690
10169,5846318
10170,5881662
10171,5842707
10172,5775814
10173,5903478
10174,5810149
10175,5683376
10176,5683378
10177,5831473
10178,5820788
10179,5888094
10180,5847103
10181,5776883
10182,5787015
10183,5842718
10184,5836313
10185,5885814
10186,5700185
10187,5776888
10188,5842715
10189,5877398
10190,82956
10191,5903780
10192,5903737
10193,5852012
10194,5814648
10195,5845386
10196,5838738
10197,5875801
10198,5743928
10199,5824821
10200,5788521
10201,5842256
10202,5843734
10203,5743927
10204,5753487
10205,5844904
10206,5743926
10207,5904686
10208,5904687
10209,5904684
10210,42675
10211,5743749
10212,5835155
10213,5857006
10214,5904495
10215,5834926
10216,5904499
10217,5904493
10218,5904494
10219,5846817
10220,5904490
10221,5904492
10222,5875358
10223,5904359
10224,5904356
10225,5904354
10226,5830508
10227,5875546
10228,5838195
10229,5836211
10230,31591
10231,5755601
10232,5700856
10233,5844311
10234,4686
10235,5900615
10236,5766773
10237,5875805
10238,5696339
10239,5869090
10240,5799896
10241,5747359
10242,5776889
10243,5747363
10244,5846803
10245,5817774
10246,5864460
10247,5904351
10248,5904352
10249,5904350
10250,5904344
10251,5904343
10252,5875436
10253,5904345
10254,5904341
10255,5904342
10256,5076
10257,5904339
10258,5904340
10259,5714906
10260,5904333
10261,5904338
10262,5875443
10263,31592
10264,5904335
10265,5904331
10266,5904332
10267,5904327
10268,5714905
10269,5842118
10270,5692262
10271,5842111
10272,5714904
10273,5610816
10274,5898931
10275,5563540
10276,5898927
10277,36743
10278,5875363
10279,5845149
10280,5909057
10281,5876807
10282,5876927
10283,5902928
10284,5864471
10285,5904328
10286,5815566
10287,5904325
10288,5844315
10289,5726165
10290,5648569
10291,5754850
10292,31596
10293,5794055
10294,5707749
10295,5890141
10296,5862304
10297,5884620
10298,5830509
10299,5772411
10300,5842110
10301,5810672
10302,5692967
10303,5567970
10304,5753841
10305,5877218
10306,5899864
10307,5896782
10308,5842109
10309,5854811
10310,5904324
10311,5904320
10312,5904316
10313,5904315
10314,5904319
10315,5904321
10316,5804261
10317,5837831
10318,5663779
10319,5904312
10320,5904309
10321,5904310
10322,5695937
10323,5853604
10324,5904308
10325,5904298
10326,5904301
10327,5904303
10328,36748
10329,5904299
10330,5904295
10331,5903932
10332,5904296
10333,5904290
10334,5780032
10335,5854884
10336,5900594
10337,5697510
10338,5860246
10339,5857047
10340,5560990
10341,5801435
10342,5664648
10343,5815120
10344,5696340
10345,5788738
10346,5806952
10347,5749211
10348,5820594
10349,5849552
10350,5700032
10351,5820593
10352,5827660
10353,5818397
10354,5902633
10355,5904289
10356,5904285
10357,5679447
10358,5897987
10359,5820595
10360,5908232
10361,5882428
10362,35145
10363,5848676
10364,5904286
10365,5904287
10366,5746910
10367,5567922
10368,5904278
10369,5904277
10370,5904281
10371,5904284
10372,5835349
10373,5622675
10374,5835347
10375,5835351
10376,5784078
10377,5821158
10378,5866963
10379,5835343
10380,60004
10381,5853532
10382,5848674
10383,5835342
10384,5853169
10385,5859087
10386,5876806
10387,5755169
10388,5568486
10389,5876729
10390,5876803
10391,5852014
10392,5876992
10393,5835357
10394,5826194
10395,5674749
10396,5891363
10397,37069
10398,5836532
10399,5756103
10400,5692592
10401,5782028
10402,5825422
10403,5687838
10404,5782132
10405,5699816
10406,5836530
10407,5902634
10408,5755228
10409,5851232
10410,5856956
10411,5842182
10412,5875282
10413,5845043
10414,5856947
10415,5845039
10416,5842709
10417,5775877
10418,5820728
10419,5677044
10420,5764744
10421,5847811
10422,5843163
10423,5692521
10424,5813305
10425,5716350
10426,5739992
10427,5804523
10428,5877771
10429,5766763
10430,5610054
10431,5905543
10432,5877775
10433,5877776
10434,5900576
10435,5877778
10436,5849944
10437,5540788
10438,5823626
10439,5886490
10440,5861715
10441,5817689
10442,5783547
10443,5797797
10444,5733058
10445,5774342
10446,5881729
10447,5835865
10448,5683950
10449,5840362
10450,5840363
10451,5676301
10452,5875341
10453,5692522
10454,5856269
10455,5886549
10456,5683549
10457,5884284
10458,5664676
10459,5850570
10460,5654991
10461,5799118
10462,5869084
10463,5789612
10464,5240
10465,5664679
10466,5752746
10467,5664691
10468,5664675
10469,5782948
10470,5803691
10471,5664646
10472,5692523
10473,5902952
10474,5890138
10475,5812788
10476,5664689
10477,5772454
10478,5664652
10479,59990
10480,5664647
10481,5533
10482,5664664
10483,5869083
10484,5662281
10485,5774986
10486,5664649
10487,5861114
10488,5723409
10489,5664657
10490,5904269
10491,5861106
10492,5374
10493,5861108
10494,5783574
10495,5812764
10496,5904264
10497,5896509
10498,5904259
10499,5904261
10500,5748220
10501,5707754
10502,40088
10503,5875404
10504,5875406
10505,5854490
10506,40097
10507,5707755
10508,5707752
10509,5786926
10510,5784601
10511,5903998
10512,5707750
10513,5811835
10514,5693581
10515,5793266
10516,5900262
10517,5867615
10518,5816909
10519,5817161
10520,40104
10521,5617829
10522,5816910
10523,5870982
10524,5787559
10525,5694624
10526,5857321
10527,5830882
10528,5742413
10529,5857674
10530,5842114
10531,5724592
10532,5679449
10533,5898920
10534,5679454
10535,5825034
10536,5724594
10537,5900300
10538,5695621
10539,5875760
10540,5845650
10541,5843281
10542,4783
10543,5843746
10544,5813849
10545,5667107
10546,7891
10547,5843586
10548,4654
10549,5837920
10550,5857693
10551,5904537
10552,4788
10553,5888364
10554,5822263
10555,5897503
10556,5843792
10557,5897502
10558,5696798
10559,5895788
10560,6905
10561,5903990
10562,5895787
10563,5891474
10564,5843588
10565,5903989
10566,5903980
10567,5903983
10568,5696858
10569,5903976
10570,5903974
10571,5854381
10572,5903969
10573,5819224
10574,5903966
10575,5696793
10576,5886517
10577,6903
10578,5670723
10579,5713403
10580,5784900
10581,5808313
10582,5887740
10583,5830662
10584,5840346
10585,5842177
10586,5854379
10587,30197
10588,30193
10589,5762858
10590,5760790
10591,5818485
10592,5762855
10593,30195
10594,5873069
10595,5876811
10596,72424
10597,5821548
10598,5762843
10599,5760769
10600,5859121
10601,5659809
10602,5859145
10603,5859122
10604,5859112
10605,5563104
10606,5859170
10607,5859134
10608,10115
10609,5881899
10610,5767919
10611,5834930
10612,5831765
10613,5659671
10614,5903963
10615,5903960
10616,5903961
10617,5886771
10618,5650605
10619,5652899
10620,5841718
10621,5876810
10622,5808267
10623,5764748
10624,5878663
10625,5660114
10626,5746907
10627,5898366
10628,8030
10629,5857089
10630,5887297
10631,31608
10632,5849703
10633,5830664
10634,5803502
10635,5876830
10636,5695580
10637,5897790
10638,5876926
10639,5876987
10640,5868799
10641,5767368
10642,5782173
10643,5803887
10644,5624087
10645,5731431
10646,5835307
10647,5731403
10648,5903962
10649,5903959
10650,5903956
10651,5903953
10652,5903957
10653,5903950
10654,5903951
10655,5823570
10656,5888553
10657,5903948
10658,5903947
10659,5903945
10660,36749
10661,5770024
10662,5903943
10663,5549782
10664,5885819
10665,5875399
10666,5903941
10667,5903938
10668,5859473
10669,5694169
10670,5887250
10671,5799882
10672,5863541
10673,5560978
10674,5893837
10675,5563808
10676,5731385
10677,5674745
10678,5756341
10679,5875753
10680,5864610
10681,5889388
10682,5783937
10683,5845353
10684,5823633
10685,5896171
10686,5820782
10687,5851309
10688,5811850
10689,5706113
10690,5879128
10691,5714941
10692,5865813
10693,5810407
10694,5800102
10695,5811851
10696,5896450
10697,5731462
10698,5902148
10699,5823640
10700,5838091
10701,5731391
10702,5839229
10703,5731406
10704,5806448
10705,5731439
10706,5875792
10707,5731084
10708,5771625
10709,5903934
10710,5903935
10711,5731386
10712,5731456
10713,5867621
10714,5888555
10715,5830811
10716,5842106
10717,5854825
10718,5664692
10719,5856948
10720,5903936
10721,5903931
10722,5603931
10723,5903929
10724,5903933
10725,5603933
10726,5905540
10727,5603937
10728,5819592
10729,5610207
10730,5903923
10731,5877189
10732,5815657
10733,5864777
10734,6992
10735,5846383
10736,5846445
10737,5816611
10738,5774333
10739,5900286
10740,5803699
10741,5710610
10742,5813049
10743,5903918
10744,5903830
10745,5905771
10746,5694178
10747,5752485
10748,5733784
10749,5903819
10750,5903820
10751,5903826
10752,5733862
10753,5760349
10754,5700229
10755,5752480
10756,5736501
10757,5859337
10758,72400
10759,5736311
10760,5892068
10761,5715532
10762,5821241
10763,5889276
10764,5852998
10765,5687129
10766,5734539
10767,5859367
10768,5836153
10769,5657901
10770,5901657
10771,5869563
10772,5881914
10773,5870994
10774,5802681
10775,5877770
10776,5867632
10777,5852507
10778,5903821
10779,5734550
10780,5903818
10781,5903813
10782,5888552
10783,5875379
10784,37002
10785,5906165
10786,5809896
10787,5649209
10788,5903795
10789,5903814
10790,5892339
10791,5903786
10792,5903809
10793,5841742
10794,5903791
10795,5903790
10796,5903806
10797,5903800
10798,5808497
10799,5903801
10800,5903787
10801,5903811
10802,5811864
10803,5903782
10804,5903788
10805,5804386
10806,5903798
10807,5903792
10808,5903799
10809,5811865
10810,5809904
10811,5839723
10812,5903805
10813,5625248
10814,5774865
10815,5813070
10816,5843732
10817,5889611
10818,5901819
10819,5857934
10820,5847645
10821,5771961
10822,5866052
10823,5649211
10824,5786707
10825,5907066
10826,5823577
10827,5775258
10828,5823537
10829,5563598
10830,5906174
10831,5797955
10832,5700078
10833,5617823
10834,5835947
10835,5550308
10836,5823637
10837,5292
10838,5876804
10839,5700079
10840,5793700
10841,5767370
10842,5734475
10843,5788715
10844,5826926
10845,5895432
10846,5851109
10847,5814954
10848,5888070
10849,5838659
10850,5892288
10851,5754159
10852,5857936
10853,5803991
10854,5700040
10855,5705033
10856,6979
10857,5814175
10858,5882786
10859,5892291
10860,5700491
10861,5774344
10862,5835867
10863,5845179
10864,5561576
10865,5881807
10866,5561560
10867,5825017
10868,5903776
10869,5903764
10870,5903766
10871,5823001
10872,5850300
10873,5823465
10874,5677464
10875,5873086
10876,5291
10877,5903761
10878,5903758
10879,5903749
10880,5865120
10881,5903755
10882,5903760
10883,5903751
10884,5903746
10885,5829356
10886,5903747
10887,5903748
10888,5561476
10889,5831823
10890,5666553
10891,5814975
10892,5831815
10893,5689112
10894,5876825
10895,5834975
10896,5836599
10897,5837152
10898,5879035
10899,5810451
10900,5888556
10901,5561460
10902,5695964
10903,5708206
10904,5848334
10905,5825455
10906,5892800
10907,5695939
10908,5826565
10909,5869561
10910,5839700
10911,5826988
10912,5698414
10913,5887755
10914,5703168
10915,5887566
10916,5733867
10917,5814957
10918,5731718
10919,5825012
10920,5585642
10921,5825010
10922,5869574
10923,5838638
10924,5670717
10925,5736500
10926,5804071
10927,5906206
10928,5800115
10929,5687121
10930,5879026
10931,5793062
10932,5621590
10933,5700490
10934,5769938
10935,5898246
10936,5772434
10937,5904055
10938,5710314
10939,5862261
10940,5866159
10941,5830603
10942,5779405
10943,5853526
10944,5871001
10945,5861812
10946,5682833
10947,5712784
10948,5845180
10949,5823488
10950,5814961
10951,5587544
10952,5714057
10953,5808325
10954,5700074
10955,5810158
10956,5739022
10957,5801484
10958,5811870
10959,5816144
10960,5900653
10961,5801478
10962,5801490
10963,5801493
10964,5562312
10965,5801486
10966,5801480
10967,5801495
10968,5801494
10969,5804291
10970,5745382
10971,5848384
10972,5845166
10973,5733781
10974,5851895
10975,5815649
10976,5787829
10977,5694212
10978,5852995
10979,5868407
10980,5690738
10981,5845227
10982,5906060
10983,5899430
10984,5845228
10985,5890152
10986,5907835
10987,5006
10988,5845230
10989,5689
10990,5805870
10991,5798927
10992,5867752
10993,5700164
10994,5845229
10995,5813044
10996,5884351
10997,5869270
10998,5853551
10999,5647150
11000,5691775
11001,5666391
11002,5869590
11003,5859028
11004,5862250
11005,5869271
11006,5904788
11007,5904777
11008,5738945
11009,5727508
11010,5755468
11011,5804533
11012,5867612
11013,5867074
11014,5826720
11015,5883317
11016,5700198
11017,5802538
11018,5865600
11019,5738962
11020,5823278
11021,5898955
11022,5842841
11023,5823279
11024,5788728
11025,5884352
11026,5861305
11027,5755222
11028,5823277
11029,5827586
11030,5869596
11031,5862307
11032,5889185
11033,5839035
11034,5797889
11035,5560992
11036,5148
11037,5621745
11038,5807865
11039,5845148
11040,5845147
11041,5833114
11042,5812806
11043,5734569
11044,5877391
11045,5884002
11046,5758522
11047,5829063
11048,5843753
11049,5751385
11050,5812922
11051,5785647
11052,5853545
11053,5884354
11054,5870871
11055,5726184
11056,5659863
11057,5649210
11058,5896336
11059,5567992
11060,5733048
11061,5067
11062,5776886
11063,5861785
11064,5851267
11065,5787934
11066,27845
11067,5812051
11068,5678408
11069,5897377
11070,5875543
11071,5756107
11072,5890174
11073,5862569
11074,5863820
11075,5877782
11076,5881519
11077,5832418
11078,5830314
11079,5908996
11080,5840241
11081,5835863
11082,5766387
11083,5873250
11084,5794057
11085,5787927
11086,5713113
11087,5792813
11088,5865196
11089,5858896
11090,6555
11091,5848097
11092,5862118
11093,5686215
11094,5561498
11095,5853323
11096,5836209
11097,5692915
11098,37566
11099,5837653
11100,5767364
11101,5813824
11102,5757430
11103,8152
11104,5755237
11105,5861110
11106,5755874
11107,5875786
11108,5755607
11109,5699074
11110,5885649
11111,5800123
11112,5864539
11113,5692892
11114,5755213
11115,5769886
11116,5786718
11117,5847859
11118,5833139
11119,5766771
11120,5873251
11121,5683623
11122,5696232
11123,5766770
11124,5851254
11125,5886781
11126,5875276
11127,5683625
11128,5838676
11129,5691640
11130,5891373
11131,5887001
11132,5851240
11133,5846403
11134,5875754
11135,5724623
11136,5760764
11137,5832447
11138,5801491
11139,5851221
11140,5843268
11141,5696882
11142,5696886
11143,5862934
11144,5841834
11145,5813878
11146,5851231
11147,57277
11148,5882653
11149,5875400
11150,5755218
11151,5881600
11152,5814543
11153,5678242
11154,5875366
11155,5899432
11156,5861850
11157,5846818
11158,5690994
11159,5829791
11160,5879030
11161,5832472
11162,5645620
11163,5755235
11164,5832436
11165,5902870
11166,5708683
11167,5875789
11168,5859311
11169,5738829
11170,5837088
11171,5901858
11172,5708688
11173,5770011
11174,5700178
11175,5851217
11176,5883816
11177,5739988
11178,5865805
11179,5852418
11180,5797245
11181,5860244
11182,5870030
11183,5870029
11184,5754993
11185,5858221
11186,5879029
11187,5759171
11188,5870017
11189,5870016
11190,5900345
11191,5870014
11192,5794063
11193,5870011
11194,5879024
11195,5783777
11196,5870007
11197,5897981
11198,5870009
11199,5797795
11200,5808565
11201,5773197
11202,5700225
11203,5869642
11204,5869640
11205,5797002
11206,5841302
11207,11719
11208,5679659
11209,5873630
11210,5683955
11211,5725887
11212,5841315
11213,5832443
11214,34758
11215,5851286
11216,5811837
11217,5895417
11218,5688694
11219,5877215
11220,8081
11221,5902880
11222,5895425
11223,5769880
11224,5872905
11225,5862141
11226,5851249
11227,5851305
11228,5756105
11229,5657720
11230,5751413
11231,5875347
11232,5861287
11233,5826965
11234,5557738
11235,5830513
11236,5645748
11237,5803110
11238,5872904
11239,5684715
11240,5785422
11241,5857237
11242,5858182
11243,5866126
11244,6736
11245,5697289
11246,5908183
11247,5884027
11248,5829707
11249,5585440
11250,5800470
11251,5800422
11252,5630062
11253,5855086
11254,5867821
11255,5834746
11256,5908190
11257,5683555
11258,37042
11259,5775871
11260,4540
11261,5818991
11262,5802652
11263,4632
11264,5857865
11265,5735011
11266,5563792
11267,5879125
11268,5700827
11269,5810028
11270,5791764
11271,5754918
11272,5684911
11273,5781805
11274,5798049
11275,5838568
11276,5876206
11277,5754852
11278,5887000
11279,5884259
11280,5857863
11281,5645756
11282,5760340
11283,5791776
11284,5869146
11285,5791779
11286,5708274
11287,5909015
11288,5889618
11289,5808505
11290,5854819
11291,5791778
11292,5803102
11293,5695908
11294,5795840
11295,5692244
11296,5840031
11297,5819269
11298,5726649
11299,8395
11300,5859029
11301,5825564
11302,5859026
11303,5819084
11304,5819228
11305,5743174
11306,5842667
11307,5856942
11308,5842646
11309,5839181
11310,5891031
11311,5780701
11312,5754849
11313,5889616
11314,5883118
11315,5864791
11316,5856944
11317,20894
11318,5788139
11319,5724572
11320,5690232
11321,5711051
11322,5883782
11323,5817114
11324,5817116
11325,5900360
11326,4210
11327,5864480
11328,5800463
11329,5803994
11330,5747152
11331,5683380
11332,5817113
11333,5734962
11334,5804262
11335,5884212
11336,5882039
11337,5849348
11338,5849350
11339,5803995
11340,5849347
11341,5683732
11342,5780707
11343,5780704
11344,5780713
11345,5834924
11346,5801436
11347,5889272
11348,5840437
11349,5807838
11350,5690219
11351,5755221
11352,5767493
11353,5659091
11354,5833538
11355,5886557
11356,5690214
11357,5806380
11358,5754999
11359,5780709
11360,5780710
11361,5830565
11362,5643944
11363,5868473
11364,5780714
11365,5803112
11366,5880201
11367,5780717
11368,5902086
11369,5695537
11370,5839094
11371,5895909
11372,5854474
11373,5123
11374,5809167
11375,5885627
11376,5723475
11377,5662748
11378,5806549
11379,5650295
11380,5691772
11381,5662750
11382,5884209
11383,5903743
11384,5651974
11385,5903744
11386,5695907
11387,5711074
11388,5903742
11389,5838753
11390,5836176
11391,5903740
11392,5767949
11393,10078
11394,5903739
11395,5653746
11396,5744106
11397,5881665
11398,5906514
11399,5906516
11400,5906517
11401,5906522
11402,5906524
11403,5840372
11404,5903738
11405,5903733
11406,5877602
11407,5903734
11408,5903730
11409,5903729
11410,5903732
11411,5903731
11412,5802684
11413,5902914
11414,5723487
11415,5903724
11416,5903725
11417,5903726
11418,5755168
11419,5840042
11420,5840040
11421,5903722
11422,5690213
11423,5840041
11424,5798071
11425,5880198
11426,5905765
11427,5854369
11428,5844909
11429,5905767
11430,5905764
11431,5905763
11432,5905762
11433,5682289
11434,5864805
11435,5864629
11436,5746639
11437,5680443
11438,5866417
11439,5846438
11440,5848899
11441,5856251
11442,5842316
11443,5833542
11444,5680004
11445,5683737
11446,5908253
11447,5837124
11448,35660
11449,5900869
11450,5859025
11451,5777805
11452,5832991
11453,5857963
11454,5564562
11455,5727180
11456,5883344
11457,5771957
11458,5773336
11459,5700167
11460,5857678
11461,5766584
11462,5776149
11463,5826979
11464,5824228
11465,5599778
11466,5736022
11467,5787021
11468,5832987
11469,5683384
11470,5846454
11471,5846458
11472,5770015
11473,5870840
11474,5744130
11475,5810146
11476,5529447
11477,5771939
11478,5550058
11479,5822354
11480,5561050
11481,5822300
11482,5822379
11483,5689470
11484,5822349
11485,5565396
11486,5815113
11487,5675490
11488,5822326
11489,5676285
11490,5825951
11491,5691558
11492,5770014
11493,5889603
11494,5866045
11495,5700045
11496,5732021
11497,5700026
11498,5769885
11499,5585186
11500,5802143
11501,5814825
11502,5859462
11503,5842648
11504,5786512
11505,5868579
11506,5867140
11507,5710530
11508,5830920
11509,5867136
11510,5867132
11511,5867134
11512,5775439
11513,5867129
11514,5867138
11515,5816914
11516,5903720
11517,5903721
11518,5875791
11519,5867137
11520,5902884
11521,5824088
11522,5902890
11523,5866044
11524,5902885
11525,5902886
11526,5902882
11527,5896321
11528,5801438
11529,5902878
11530,5902883
11531,5877095
11532,5592570
11533,5645764
11534,5809117
11535,5757291
11536,5876387
11537,5891364
11538,5839959
11539,5813477
11540,5747149
11541,5827604
11542,5851255
11543,5756360
11544,5804314
11545,5895911
11546,5865772
11547,5839051
11548,5836146
11549,5847866
11550,5902872
11551,5902873
11552,5908740
11553,5908741
11554,5908738
11555,5908739
11556,5826995
11557,5908734
11558,5908735
11559,5908736
11560,5908737
11561,5659651
11562,5854894
11563,5736316
11564,5697073
11565,5835083
11566,5886711
11567,5689368
11568,5842954
11569,5879279
11570,5879283
11571,5877222
11572,5811866
11573,5772712
11574,5908732
11575,5908733
11576,5908730
11577,5908731
11578,5756274
11579,5908726
11580,5908727
11581,5908728
11582,5908729
11583,5908725
11584,5908724
11585,5877030
11586,5735024
11587,5908723
11588,5756182
11589,5908722
11590,5908717
11591,5867928
11592,5908718
11593,5908720
11594,5731714
11595,5908721
11596,5908719
11597,5908716
11598,5908715
11599,5908714
11600,5908710
11601,5908711
11602,5908712
11603,5908713
11604,5908709
11605,5889602
11606,5902149
11607,5908708
11608,5908707
11609,5823644
11610,5908706
11611,5908702
11612,5908703
11613,5908704
11614,5908705
11615,5838757
11616,5877104
11617,5751396
11618,5857904
11619,5650440
11620,5876026
11621,5863931
11622,5889629
11623,5889594
11624,5875355
11625,5802680
11626,5882390
11627,5881660
11628,5873431
11629,5902702
11630,5741343
11631,5889299
11632,5903626
11633,5836520
11634,5823557
11635,5848648
11636,5771389
11637,5636336
11638,5730210
11639,5823545
11640,5694154
11641,5796005
11642,5711727
11643,5816918
11644,5769847
11645,5861285
11646,5908701
11647,5908700
11648,5908698
11649,5908699
11650,5908287
11651,5835305
11652,5772445
11653,5908288
11654,5908289
11655,5878415
11656,5908290
11657,5698280
11658,5900608
11659,5908286
11660,5908285
11661,60000
11662,5908283
11663,5908284
11664,5908280
11665,5908279
11666,5908281
11667,5843004
11668,5842732
11669,59999
11670,5908282
11671,5908278
11672,5908276
11673,5908277
11674,5908275
11675,5809621
11676,5908271
11677,5869615
11678,5908272
11679,5908273
11680,5904925
11681,5908274
11682,5908270
11683,5687125
11684,5908269
11685,5908268
11686,5908267
11687,5820715
11688,5870670
11689,5823566
11690,5849945
11691,5861604
11692,5847326
11693,5549800
11694,5833117
11695,5809626
11696,5727769
11697,5893943
11698,5853548
11699,5783986
11700,5885864
11701,5775176
11702,5859368
11703,5753055
11704,5826628
11705,5751178
11706,35432
11707,5876839
11708,5646861
11709,5665856
11710,5876840
11711,5561462
11712,5751414
11713,5816569
11714,5816603
11715,5852006
11716,5888361
11717,60184
11718,5876833
11719,5842711
11720,5876831
11721,5876828
11722,5876406
11723,5751415
11724,5876390
11725,5751417
11726,5700858
11727,5876388
11728,5876393
11729,5751403
11730,5809089
11731,5876404
11732,5876402
11733,5876397
11734,5876401
11735,5751399
11736,5857780
11737,5810424
11738,5899839
11739,5857781
11740,5859180
11741,5596130
11742,5908265
11743,5908266
11744,5908264
11745,5908263
11746,5695948
11747,5878173
11748,5880565
11749,5908259
11750,5908260
11751,5908261
11752,5731465
11753,5908262
11754,5688831
11755,5908258
11756,5804664
11757,5796099
11758,5908256
11759,5908257
11760,5862697
11761,5908255
11762,5853536
11763,5908251
11764,5908252
11765,5908254
11766,5755445
11767,5835338
11768,5908250
11769,5908249
11770,5844895
11771,5908248
11772,5908247
11773,5908243
11774,5908244
11775,5908245
11776,5908246
11777,5709117
11778,5751228
11779,20921
11780,5810905
11781,5890988
11782,5587746
11783,5529097
11784,5875752
11785,5804604
11786,5843556
11787,5736318
11788,5853644
11789,5816568
11790,5789468
11791,5814965
11792,5837094
11793,5568206
11794,5861624
11795,5635070
11796,5804629
11797,5804035
11798,5899958
11799,5650441
11800,5738845
11801,5908224
11802,5853700
11803,5908223
11804,5848553
11805,5908212
11806,5819245
11807,5886199
11808,5908209
11809,5886201
11810,5729779
11811,5908199
11812,5908207
11813,5839722
11814,5908191
11815,5908184
11816,5809228
11817,5907912
11818,5908181
11819,38748
11820,5857358
11821,5843051
11822,5907911
11823,5907910
11824,5843581
11825,5907908
11826,5907905
11827,5907906
11828,5907907
11829,5907904
11830,5907902
11831,5907903
11832,5907901
11833,5907900
11834,5808665
11835,5861614
11836,5811658
11837,5809298
11838,5811661
11839,5809272
11840,5689318
11841,5746014
11842,5796977
11843,5787849
11844,5823281
11845,5809285
11846,5884254
11847,5744131
11848,5740513
11849,35688
11850,5845605
11851,5884241
11852,5802428
11853,5635090
11854,5890173
11855,5808666
11856,5823451
11857,5813842
11858,5723766
11859,6210
11860,5650287
11861,5706307
11862,5877094
11863,5884244
11864,5606698
11865,5750374
11866,5563828
11867,5840341
11868,5870361
11869,5859209
11870,5809260
11871,5736305
11872,5845610
11873,5752069
11874,5856990
11875,5907899
11876,5751394
11877,5907897
11878,5907898
11879,5907896
11880,5907892
11881,5907893
11882,5907894
11883,5907895
11884,5907891
11885,5907890
11886,5853239
11887,5907889
11888,5907888
11889,5907884
11890,5907885
11891,5907886
11892,5907887
11893,5809270
11894,5746395
11895,5795273
11896,5830518
11897,5907883
11898,5907882
11899,5907881
